,date,team,team_score,opponent,opponent_score,home_team,opponent_strength,diff,adjusted_diff
6857,2024-12-18,A&M-Corpus Christi,117,S'western Adventist,63,A&M-Corpus Christi,,54,74.0
6858,2024-12-18,Presbyterian,116,Virginia-Lynchburg,53,Presbyterian,45.8125,63,128.8125
6859,2024-12-18,Binghamton,62,Mercyhurst,60,Binghamton,103.4375,2,125.4375
6860,2024-12-18,UMass Lowell,78,Stonehill,67,UMass Lowell,103.0,11,134.0
6861,2024-12-18,La Salle,77,FDU,72,La Salle,104.3125,5,129.3125
6862,2024-12-18,USC Upstate,70,South Carolina St.,85,USC Upstate,112.6533203125,-15,97.6533203125
6863,2024-12-18,Georgetown,81,Creighton,57,Georgetown,147.162109375,24,191.162109375
6864,2024-12-18,Wagner,66,Manhattan,80,Wagner,113.02734375,-14,99.02734375
6865,2024-12-18,Hampton,108,Regent,65,Hampton,,43,63.0
6866,2024-12-18,UNCW,79,FGCU,66,UNCW,117.375,13,150.375
6867,2024-12-18,South Fla.,69,Bethune-Cookman,77,South Fla.,110.28125,-8,102.28125
6868,2024-12-18,Vermont,75,Miami (OH),67,Vermont,124.39453125,8,152.39453125
6869,2024-12-18,Virginia,62,Memphis,64,Virginia,146.9052734375,-2,144.9052734375
6870,2024-12-18,Fairfield,63,Central Conn. St.,64,Fairfield,126.875,-1,125.875
6871,2024-12-18,Massachusetts,77,Northeastern,72,Massachusetts,118.6328125,5,143.6328125
6872,2024-12-18,LIU,72,Mount St. Mary's,80,LIU,118.50390625,-8,110.50390625
6873,2024-12-18,George Washington,82,Lafayette,62,George Washington,104.50390625,20,144.50390625
6874,2024-12-18,Temple,62,Davidson,61,Temple,121.5,1,142.5
6875,2024-12-18,ETSU,84,Elon,58,ETSU,119.03125,26,165.03125
6876,2024-12-18,UConn,94,Xavier,89,UConn,133.587890625,5,158.587890625
6877,2024-12-18,Ohio,78,Austin Peay,58,Ohio,106.0,20,146.0
6878,2024-12-18,Furman,100,Montreat,75,Furman,,25,45.0
6879,2024-12-18,Northern Ky.,73,Detroit Mercy,60,Northern Ky.,102.265625,13,135.265625
6880,2024-12-18,Wright St.,70,Youngstown St.,80,Wright St.,116.6953125,-10,106.6953125
6881,2024-12-18,Indiana St.,84,Murray St.,74,Indiana St.,116.8828125,10,146.8828125
6882,2024-12-18,Chattanooga,99,Tenn. Wesleyan,52,Chattanooga,,47,67.0
6883,2024-12-18,William & Mary,93,Richmond,87,William & Mary,110.546875,6,136.546875
6884,2024-12-18,Queens (NC),73,Mercer,66,Queens (NC),112.859375,7,139.859375
6885,2024-12-18,Campbell,55,Longwood,77,Campbell,119.03125,-22,97.03125
6886,2024-12-18,Saint Joseph's,84,American,57,Saint Joseph's,119.515625,27,166.515625
6887,2024-12-18,Georgia Tech,91,UMBC,82,Georgia Tech,100.0146484375,9,129.0146484375
6888,2024-12-18,UTRGV,78,Southern Utah,73,UTRGV,103.1328125,5,128.1328125
6889,2024-12-18,UAB,96,Alabama A&M,67,UAB,87.8515625,29,136.8515625
6890,2024-12-18,Saint Louis,71,Wofford,74,Saint Louis,114.7421875,-3,111.7421875
6891,2024-12-18,Vanderbilt,105,The Citadel,53,Vanderbilt,93.0,52,165.0
6892,2024-12-18,Loyola Chicago,72,Canisius,60,Loyola Chicago,93.5625,12,125.5625
6893,2024-12-18,Illinois St.,81,NIU,60,Illinois St.,95.1533203125,21,136.1533203125
6894,2024-12-18,Louisiana,68,App State,62,Louisiana,124.390625,6,150.390625
6895,2024-12-18,Bradley,66,San Francisco,64,Bradley,139.1875,2,161.1875
6896,2024-12-18,Houston,78,Toledo,49,Houston,122.328125,29,171.328125
6897,2024-12-18,Missouri St.,61,Lincoln (MO),49,Missouri St.,,12,32.0
6898,2024-12-18,UT Arlington,80,Evansville,54,UT Arlington,108.05859375,26,154.05859375
6899,2024-12-18,North Texas,83,Mississippi Val.,42,North Texas,76.3984375,41,137.3984375
6900,2024-12-18,Oklahoma St.,66,Tarleton St.,61,Oklahoma St.,112.484375,5,137.484375
6901,2024-12-18,North Dakota,90,Alabama,97,North Dakota,162.99609375,-7,155.99609375
6902,2024-12-18,Idaho St.,56,Utah Valley,70,Idaho St.,125.92578125,-14,111.92578125
6903,2024-12-18,Arizona,96,Samford,64,Arizona,130.0,32,182.0
6904,2024-12-18,Gonzaga,102,Nicholls,72,Gonzaga,120.5810546875,30,170.5810546875
6905,2024-12-18,UC Davis,74,Idaho,66,UC Davis,110.625,8,138.625
6906,2024-12-18,Marquette,80,Butler,70,Marquette,127.259765625,10,157.259765625
6907,2024-12-18,New Mexico,78,VCU,71,New Mexico,148.0,7,175.0
6908,2024-12-18,Weber St.,128,Lincoln (CA),58,Weber St.,,70,90.0
6909,2024-12-18,Oklahoma,87,Michigan,86,Oklahoma,154.65625,1,175.65625
6910,2024-12-18,Portland,64,CSU Bakersfield,81,Portland,112.75,-17,95.75
6911,2024-12-18,Santa Clara,94,Kennesaw St.,74,Santa Clara,120.25,20,160.25
6912,2024-12-18,Southern California,90,CSUN,69,Southern California,124.25,21,165.25
6913,2024-12-18,Pacific,75,Portland St.,81,Pacific,115.1875,-6,109.1875
6914,2024-12-18,LMU (CA),60,UC Santa Barbara,58,LMU (CA),123.0556640625,2,145.0556640625
6915,2024-12-18,UC Riverside,83,Montana St.,80,UC Riverside,114.015625,3,137.015625
6916,2024-12-18,Washington,89,Washington St.,73,Washington,127.96875,16,163.96875
6917,2024-12-19,Western Caro.,78,Milligan,69,Western Caro.,,9,29.0
6918,2024-12-19,Rice,68,UNT Dallas,69,Rice,,-1,-1.0
6919,2024-12-19,UTSA,117,S'western Adventist,58,UTSA,,59,79.0
6920,2024-12-19,Norfolk St.,71,Alabama St.,54,Norfolk St.,107.12890625,17,144.12890625
6921,2024-12-19,UIW,101,Schreiner,57,UIW,,44,64.0
6922,2024-12-19,UNC Asheville,114,Virginia-Lynchburg,60,UNC Asheville,45.8125,54,119.8125
6923,2024-12-19,Georgia,100,Buffalo,49,Georgia,102.0,51,173.0
6924,2024-12-19,Cleveland St.,92,Oakland,75,Cleveland St.,118.01953125,17,155.01953125
6925,2024-12-19,North Ala.,86,Charleston So.,69,North Ala.,110.5078125,17,147.5078125
6926,2024-12-19,Saint Francis,104,Franciscan,47,Saint Francis,,57,77.0
6927,2024-12-19,Belmont,84,UC Irvine,92,Belmont,144.091796875,-8,136.091796875
6928,2024-12-19,Morehead St.,70,UT Martin,69,Morehead St.,101.904296875,1,122.904296875
6929,2024-12-19,Middle Tenn.,67,Lipscomb,65,Middle Tenn.,124.5,2,146.5
6930,2024-12-19,Delaware St.,73,Grambling,60,Delaware St.,100.0,13,133.0
6931,2024-12-19,South Dakota St.,87,Chadron St.,72,South Dakota St.,,15,35.0
6932,2024-12-19,Little Rock,60,SIUE,56,Little Rock,114.34375,4,138.34375
6933,2024-12-19,Texas,98,New Orleans,62,Texas,97.9609375,36,153.9609375
6934,2024-12-19,Southern Ind.,77,Tennessee St.,75,Southern Ind.,108.810546875,2,130.810546875
6935,2024-12-19,Lindenwood,73,Tennessee Tech,79,Lindenwood,112.109375,-6,106.109375
6936,2024-12-19,Southeast Mo. St.,79,Eastern Ill.,72,Southeast Mo. St.,98.96875,7,125.96875
6937,2024-12-19,Wyoming,92,Bellarmine,55,Wyoming,90.484375,37,147.484375
6938,2024-12-19,Utah Tech,92,South Dakota,87,Utah Tech,114.4228515625,5,139.4228515625
6939,2024-12-19,Grand Canyon,74,Chicago St.,51,Grand Canyon,93.703125,23,136.703125
6940,2024-12-19,Pepperdine,76,Long Beach St.,79,Pepperdine,101.625,-3,98.625
6941,2024-12-19,New Mexico St.,87,Northern N.M.,50,New Mexico St.,,37,57.0
6942,2024-12-19,Saint Mary's (CA),73,Merrimack,68,Saint Mary's (CA),121.15625,5,146.15625
6943,2024-12-20,Radford,122,Virginia-Lynchburg,63,Radford,45.8125,59,124.8125
6944,2024-12-20,Western Mich.,73,Valparaiso,76,Western Mich.,113.970703125,-3,110.970703125
6945,2024-12-20,Northwestern St.,89,Southern-N.O.,79,Northwestern St.,,10,30.0
6946,2024-12-20,Texas A&M,77,Houston Christian,45,Texas A&M,109.046875,32,161.046875
6947,2024-12-20,Grambling,70,Norfolk St.,76,Grambling,121.173828125,-6,115.173828125
6948,2024-12-20,Seattle U,68,UIC,79,Seattle U,124.5078125,-11,113.5078125
6949,2024-12-20,Purdue Fort Wayne,103,Defiance,52,Purdue Fort Wayne,,51,71.0
6950,2024-12-20,Penn,79,Rider,66,Penn,105.890625,13,138.890625
6951,2024-12-20,Alabama St.,80,Delaware St.,83,Alabama St.,109.25,-3,106.25
6952,2024-12-20,Siena,70,Holy Cross,78,Siena,103.5,-8,95.5
6953,2024-12-20,Saint Peter's,72,Delaware,64,Saint Peter's,112.5,8,140.5
6954,2024-12-20,N.C. Central,67,Longwood,82,N.C. Central,119.03125,-15,104.03125
6955,2024-12-20,Yale,74,Akron,58,Yale,134.046875,16,170.046875
6956,2024-12-20,Southeastern La.,96,Loyola (LA),62,Southeastern La.,,34,54.0
6957,2024-12-20,SFA,82,Texas Wesleyan,56,SFA,,26,46.0
6958,2024-12-20,Tulane,99,Dillard,56,Tulane,,43,63.0
6959,2024-12-20,North Dakota,80,South Dakota Mines,48,North Dakota,,32,52.0
6960,2024-12-20,Providence,70,St. John's (NY),72,Providence,151.55859375,-2,149.55859375
6961,2024-12-20,North Texas,68,App State,64,North Texas,124.390625,4,148.390625
6962,2024-12-20,Dayton,59,Cincinnati,66,Dayton,142.25,-7,135.25
6963,2024-12-20,BYU,103,Florida A&M,57,BYU,108.2421875,46,174.2421875
6964,2024-12-20,UTEP,67,Jackson St.,61,UTEP,109.419921875,6,135.419921875
6965,2024-12-20,LMU (CA),89,Southern U.,73,LMU (CA),115.6875,16,151.6875
6966,2024-12-21,Florida,99,North Florida,45,Florida,108.55859375,54,182.55859375
6967,2024-12-21,Maryland,87,Syracuse,60,Maryland,124.5078125,27,171.5078125
6968,2024-12-21,Indiana,74,Chattanooga,65,Indiana,126.39453125,9,155.39453125
6969,2024-12-21,Northern Ky.,58,South Carolina St.,47,Northern Ky.,112.6533203125,11,143.6533203125
6970,2024-12-21,Dartmouth,84,Vermont,54,Dartmouth,112.453125,30,162.453125
6971,2024-12-21,Georgia Tech,56,Duke,82,Georgia Tech,158.921875,-26,132.921875
6972,2024-12-21,Xavier,70,Marquette,72,Xavier,146.7548828125,-2,144.7548828125
6973,2024-12-21,Butler,74,UConn,78,Butler,140.875,-4,136.875
6974,2024-12-21,Boston College,77,SMU,103,Boston College,143.515625,-26,117.515625
6975,2024-12-21,Drexel,64,Penn St.,75,Drexel,139.1796875,-11,128.1796875
6976,2024-12-21,Rutgers,82,Princeton,83,Rutgers,124.78515625,-1,123.78515625
6977,2024-12-21,Saint Joseph's,82,Virginia Tech,62,Saint Joseph's,124.484375,20,164.484375
6978,2024-12-21,Memphis,66,Mississippi St.,79,Memphis,147.0,-13,134.0
6979,2024-12-21,Monmouth,88,Fairfield,74,Monmouth,106.109375,14,140.109375
6980,2024-12-21,Robert Morris,90,Saint Francis,77,Robert Morris,102.6787109375,13,135.6787109375
6981,2024-12-21,Presbyterian,81,Manhattan,86,Presbyterian,113.02734375,-5,108.02734375
6982,2024-12-21,St. Bonaventure,71,Niagara,52,St. Bonaventure,108.11328125,19,147.11328125
6983,2024-12-21,Texas Tech,101,Lamar University,57,Texas Tech,120.75,44,184.75
6984,2024-12-21,LIU,59,Lehigh,60,LIU,103.5,-1,102.5
6985,2024-12-21,USC Upstate,64,Youngstown St.,72,USC Upstate,116.6953125,-8,108.6953125
6986,2024-12-21,Indiana St.,101,UHSP,53,Indiana St.,,48,68.0
6987,2024-12-21,Stony Brook,74,Maine,72,Stony Brook,117.1875,2,139.1875
6988,2024-12-21,Marist,76,UMBC,73,Marist,100.0146484375,3,123.0146484375
6989,2024-12-21,Central Conn. St.,84,Quinnipiac,80,Central Conn. St.,121.5,4,145.5
6990,2024-12-21,Loyola Maryland,68,Hampton,76,Loyola Maryland,110.2666015625,-8,102.2666015625
6991,2024-12-21,Coppin St.,68,Navy,60,Coppin St.,100.7734375,8,128.7734375
6992,2024-12-21,Pittsburgh,110,Sam Houston,78,Pittsburgh,117.0,32,169.0
6993,2024-12-21,Michigan St.,86,Fla. Atlantic,69,Michigan St.,128.5,17,165.5
6994,2024-12-21,UNCW,85,UNC Asheville,74,UNCW,124.0,11,155.0
6995,2024-12-21,Houston,87,A&M-Corpus Christi,51,Houston,121.375,36,177.375
6996,2024-12-21,Fordham,87,UAlbany,83,Fordham,101.71875,4,125.71875
6997,2024-12-21,Winthrop,102,Mercer,97,Winthrop,112.859375,5,137.859375
6998,2024-12-21,La Salle,108,Immaculata,48,La Salle,,60,80.0
6999,2024-12-21,West Ga.,107,Brewton-Parker,61,West Ga.,,46,66.0
7000,2024-12-21,Southern Ill.,81,High Point,94,Southern Ill.,131.59375,-13,118.59375
7001,2024-12-21,Bowling Green,68,St. Thomas (MN),93,Bowling Green,122.375,-25,97.375
7002,2024-12-21,Florida St.,76,Louisville,90,Florida St.,152.65234375,-14,138.65234375
7003,2024-12-21,Kansas City,73,ETSU,66,Kansas City,119.3515625,7,146.3515625
7004,2024-12-21,Miami (FL),74,Mount St. Mary's,78,Miami (FL),118.50390625,-4,114.50390625
7005,2024-12-21,Eastern Mich.,86,Wright St.,82,Eastern Mich.,116.228515625,4,140.228515625
7006,2024-12-21,Bradley,92,Canisius,59,Bradley,93.5625,33,146.5625
7007,2024-12-21,Troy,77,Georgia St.,57,Troy,113.953125,20,153.953125
7008,2024-12-21,Ball St.,80,Evansville,43,Ball St.,108.05859375,37,165.05859375
7009,2024-12-21,Eastern Ky.,80,Jacksonville St.,91,Eastern Ky.,131.27734375,-11,120.27734375
7010,2024-12-21,South Alabama,77,James Madison,49,South Alabama,126.625,28,174.625
7011,2024-12-21,Liberty,79,UT Arlington,56,Liberty,113.564453125,23,156.564453125
7012,2024-12-21,Minnesota,74,FDU,60,Minnesota,104.3125,14,138.3125
7013,2024-12-21,UMass Lowell,83,Boston U.,71,UMass Lowell,110.697265625,12,142.697265625
7014,2024-12-21,CSUN,81,Chicago St.,57,CSUN,93.703125,24,137.703125
7015,2024-12-21,Duquesne,70,UC Irvine,54,Duquesne,144.091796875,16,180.091796875
7016,2024-12-21,Wagner,83,Penn St.-Fayette,52,Wagner,,31,51.0
7017,2024-12-21,Clemson,73,Wake Forest,62,Clemson,139.515625,11,170.515625
7018,2024-12-21,Arkansas,95,N.C. A&T,67,Arkansas,98.5234375,28,146.5234375
7019,2024-12-21,UTRGV,106,Biblical Stud. (TX),56,UTRGV,,50,70.0
7020,2024-12-21,Western Ky.,91,Ky. Wesleyan,71,Western Ky.,,20,40.0
7021,2024-12-21,UNLV,66,UC Riverside,53,UNLV,125.35546875,13,158.35546875
7022,2024-12-21,Tulsa,93,Mississippi Val.,48,Tulsa,76.3984375,45,141.3984375
7023,2024-12-21,Colorado,79,Bellarmine,55,Colorado,90.484375,24,134.484375
7024,2024-12-21,South Fla.,88,East Texas A&M,62,South Fla.,101.0,26,147.0
7025,2024-12-21,Harvard,63,Furman,77,Harvard,126.412109375,-14,112.412109375
7026,2024-12-21,Southern Miss.,68,Marshall,66,Southern Miss.,119.0,2,141.0
7027,2024-12-21,Pepperdine,85,UC Davis,46,Pepperdine,121.0,39,180.0
7028,2024-12-21,Arkansas St.,97,Coastal Carolina,67,Arkansas St.,103.0,30,153.0
7029,2024-12-21,Vanderbilt,85,Austin Peay,55,Vanderbilt,106.0,30,156.0
7030,2024-12-21,UCLA,74,North Carolina,76,UCLA,137.375,-2,135.375
7031,2024-12-21,East Carolina,79,Gardner-Webb,84,East Carolina,113.75,-5,108.75
7032,2024-12-21,ULM,75,Old Dominion,80,ULM,108.0,-5,103.0
7033,2024-12-21,Texas St.,83,Ga. Southern,61,Texas St.,114.451171875,22,156.451171875
7034,2024-12-21,Morehead St.,74,Tennessee St.,68,Morehead St.,108.810546875,6,134.810546875
7035,2024-12-21,Boise St.,77,Air Force,59,Boise St.,105.9765625,18,143.9765625
7036,2024-12-21,Portland,74,Lafayette,64,Portland,104.50390625,10,134.50390625
7037,2024-12-21,Massachusetts,62,Arizona St.,78,Massachusetts,129.90625,-16,113.90625
7038,2024-12-21,Louisiana Tech,108,Rust,60,Louisiana Tech,,48,68.0
7039,2024-12-21,Alabama A&M,90,Samford,97,Alabama A&M,130.0,-7,123.0
7040,2024-12-21,Abilene Christian,69,Texas Southern,65,Abilene Christian,101.25,4,125.25
7041,2024-12-21,Pacific,72,Idaho,95,Pacific,110.625,-23,87.625
7042,2024-12-21,Southern Utah,75,Northern Ariz.,83,Southern Utah,111.625,-8,103.625
7043,2024-12-21,Northwestern,84,DePaul,64,Northwestern,119.263671875,20,159.263671875
7044,2024-12-21,Arizona,94,Central Mich.,41,Arizona,114.15625,53,187.15625
7045,2024-12-21,Creighton,86,Villanova,79,Creighton,134.673828125,7,161.673828125
7046,2024-12-21,UNI,68,Washington St.,76,UNI,127.96875,-8,119.96875
7047,2024-12-21,Southern Ind.,46,UT Martin,77,Southern Ind.,101.904296875,-31,70.904296875
7048,2024-12-21,Lindenwood,71,Western Ill.,65,Lindenwood,90.490234375,6,116.490234375
7049,2024-12-21,Auburn,87,Purdue,69,Auburn,156.03125,18,194.03125
7050,2024-12-21,Southeast Mo. St.,80,SIUE,64,Southeast Mo. St.,114.34375,16,150.34375
7051,2024-12-21,Eastern Wash.,107,Lincoln (CA),63,Eastern Wash.,,44,64.0
7052,2024-12-21,Nevada,64,Colorado St.,66,Nevada,132.4375,-2,130.4375
7053,2024-12-21,Tarleton St.,100,Howard Payne,83,Tarleton St.,,17,37.0
7054,2024-12-21,Davidson,76,Bethune-Cookman,63,Davidson,110.28125,13,143.28125
7055,2024-12-21,Denver,75,Northern Colo.,82,Denver,120.59375,-7,113.59375
7056,2024-12-21,Santa Clara,98,South Dakota,81,Santa Clara,114.4228515625,17,151.4228515625
7057,2024-12-21,Ole Miss,80,Queens (NC),62,Ole Miss,119.9375,18,157.9375
7058,2024-12-21,Fresno St.,69,California Baptist,86,Fresno St.,120.587890625,-17,103.587890625
7059,2024-12-21,Ohio St.,85,Kentucky,65,Ohio St.,159.0,20,199.0
7060,2024-12-21,Drake,72,Green Bay,62,Drake,100.421875,10,130.421875
7061,2024-12-21,UCF,86,Jacksonville,66,UCF,119.37890625,20,159.37890625
7062,2024-12-21,FIU,75,IU Indy,69,FIU,107.02734375,6,133.02734375
7063,2024-12-21,Iowa,95,Utah,88,Iowa,133.25,7,160.25
7064,2024-12-21,Richmond,78,VMI,71,Richmond,106.9140625,7,133.9140625
7065,2024-12-21,San Francisco,71,Montana,67,San Francisco,120.927734375,4,144.927734375
7066,2024-12-21,Rhode Island,85,Temple,79,Rhode Island,127.4609375,6,153.4609375
7067,2024-12-21,Jackson St.,50,Akron,68,Jackson St.,134.046875,-18,116.046875
7068,2024-12-21,Wichita St.,84,Kansas St.,65,Wichita St.,130.375,19,169.375
7069,2024-12-21,Elon,73,UNC Greensboro,69,Elon,120.0,4,144.0
7070,2024-12-21,Stanford,61,Oregon,76,Stanford,151.703125,-15,136.703125
7071,2024-12-21,Omaha,86,Cal Poly,82,Omaha,110.53125,4,134.53125
7072,2024-12-21,Gonzaga,86,Bucknell,65,Gonzaga,115.96875,21,156.96875
7073,2024-12-21,Weber St.,62,Utah Valley,64,Weber St.,125.92578125,-2,123.92578125
7074,2024-12-21,San Diego,71,UC San Diego,77,San Diego,143.0791015625,-6,137.0791015625
7075,2024-12-21,UTEP,75,Yale,74,UTEP,136.546875,1,157.546875
7076,2024-12-21,CSU Bakersfield,58,Portland St.,59,CSU Bakersfield,115.1875,-1,114.1875
7077,2024-12-21,California,50,San Diego St.,71,California,136.78515625,-21,115.78515625
7078,2024-12-21,San Jose St.,89,Kennesaw St.,65,San Jose St.,120.25,24,164.25
7079,2024-12-22,Cornell,77,Illinois St.,80,Cornell,125.353515625,-3,122.353515625
7080,2024-12-22,George Washington,102,UVA Wise,62,George Washington,,40,60.0
7081,2024-12-22,Cleveland St.,116,Midway,60,Cleveland St.,,56,76.0
7082,2024-12-22,Colgate,73,Iona,79,Colgate,113.3955078125,-6,107.3955078125
7083,2024-12-22,Alabama,81,Kent St.,54,Alabama,128.125,27,175.125
7084,2024-12-22,Iowa St.,99,Morgan St.,72,Iowa St.,97.0,27,144.0
7085,2024-12-22,Michigan,89,Purdue Fort Wayne,58,Michigan,126.9296875,31,177.9296875
7086,2024-12-22,Miami (OH),94,Sacred Heart,76,Miami (OH),111.57421875,18,149.57421875
7087,2024-12-22,Stonehill,90,New Hampshire,83,Stonehill,88.421875,7,115.421875
7088,2024-12-22,Oklahoma,89,Central Ark.,66,Oklahoma,102.125,23,145.125
7089,2024-12-22,Missouri,77,Illinois,80,Missouri,152.826171875,-3,149.826171875
7090,2024-12-22,Army West Point,68,Binghamton,78,Army West Point,101.17578125,-10,91.17578125
7091,2024-12-22,FGCU,79,Florida Tech,62,FGCU,,17,37.0
7092,2024-12-22,Towson,70,Bryant,65,Towson,120.15625,5,145.15625
7093,2024-12-22,West Virginia,67,Mercyhurst,46,West Virginia,103.4375,21,144.4375
7094,2024-12-22,Virginia,63,American,58,Virginia,119.515625,5,144.515625
7095,2024-12-22,Wisconsin,76,Detroit Mercy,53,Wisconsin,102.265625,23,145.265625
7096,2024-12-22,TCU,82,Montana St.,48,TCU,114.015625,34,168.015625
7097,2024-12-22,South Carolina,74,Radford,48,South Carolina,119.6875,26,165.6875
7098,2024-12-22,Missouri St.,68,UC Santa Barbara,56,Missouri St.,123.0556640625,12,155.0556640625
7099,2024-12-22,George Mason,85,Penn,53,George Mason,100.306640625,32,152.306640625
7100,2024-12-22,VCU,90,William & Mary,70,VCU,115.625,20,155.625
7101,2024-12-22,Valparaiso,107,Calumet Col.,57,Valparaiso,,50,70.0
7102,2024-12-22,Stetson,103,Fort Lauderdale,77,Stetson,,26,46.0
7103,2024-12-22,Louisiana,56,McNeese,64,Louisiana,135.25,-8,127.25
7104,2024-12-22,Col. of Charleston,65,Oregon St.,74,Col. of Charleston,133.240234375,-9,124.240234375
7105,2024-12-22,Oklahoma St.,86,Oral Roberts,74,Oklahoma St.,100.703125,12,132.703125
7106,2024-12-22,Milwaukee,92,North Central (IL),57,Milwaukee,,35,55.0
7107,2024-12-22,Kansas,87,Brown,53,Kansas,113.875,34,167.875
7108,2024-12-22,Rice,64,Prairie View,46,Rice,94.0,18,132.0
7109,2024-12-22,UAB,91,Alcorn,74,UAB,105.0,17,142.0
7110,2024-12-22,LSU,86,New Orleans,70,LSU,97.9609375,16,133.9609375
7111,2024-12-22,North Texas,62,Houston Christian,46,North Texas,109.046875,16,145.046875
7112,2024-12-22,Georgia,81,Charleston So.,65,Georgia,110.5078125,16,146.5078125
7113,2024-12-22,Grand Canyon,73,Saint Louis,72,Grand Canyon,122.6884765625,1,143.6884765625
7114,2024-12-22,NC State,89,Rider,63,NC State,105.890625,26,151.890625
7115,2024-12-22,Sacramento St.,98,Stanislaus St.,47,Sacramento St.,,51,71.0
7116,2024-12-22,Southern California,82,Southern U.,51,Southern California,115.6875,31,166.6875
7117,2024-12-22,Cincinnati,84,Grambling,49,Cincinnati,100.0,35,155.0
7118,2024-12-22,Long Beach St.,83,La Sierra,57,Long Beach St.,,26,46.0
7119,2024-12-22,Cal St. Fullerton,69,Wyoming,73,Cal St. Fullerton,120.4375,-4,116.4375
7120,2024-12-22,Oakland,72,Loyola Chicago,71,Oakland,123.75,1,144.75
7121,2024-12-22,Notre Dame,91,Le Moyne,62,Notre Dame,92.25,29,141.25
7122,2024-12-22,LMU (CA),85,North Ala.,69,LMU (CA),125.75,16,161.75
7123,2024-12-22,Seton Hall,60,Georgetown,61,Seton Hall,128.3994140625,-1,127.3994140625
7124,2024-12-22,Saint Mary's (CA),68,Utah St.,75,Saint Mary's (CA),144.4375,-7,137.4375
7125,2024-12-22,Murray St.,49,Nebraska,66,Murray St.,144.3984375,-17,127.3984375
7126,2024-12-22,Hawaii,78,Charlotte,61,Hawaii,112.8310546875,17,149.8310546875
7127,2024-12-23,Wagner,120,Penn St.-Scranton,30,Wagner,,90,110.0
7128,2024-12-23,Bowling Green,87,Aquinas,62,Bowling Green,,25,45.0
7129,2024-12-23,Loyola Chicago,68,Col. of Charleston,77,Loyola Chicago,131.125,-9,122.125
7130,2024-12-23,Tennessee,82,Middle Tenn.,64,Tennessee,132.1357421875,18,170.1357421875
7131,2024-12-23,North Dakota St.,94,CSU Bakersfield,60,North Dakota St.,112.75,34,166.75
7132,2024-12-23,Oakland,74,Oregon St.,80,Oakland,133.240234375,-6,127.240234375
7133,2024-12-23,Washington,70,Seattle U,79,Washington,114.1171875,-9,105.1171875
7134,2024-12-23,Hawaii,55,Nebraska,69,Hawaii,144.3984375,-14,130.3984375
7135,2024-12-24,Charlotte,94,Murray St.,90,Charlotte,116.8828125,4,140.8828125
7136,2024-12-25,Murray St.,71,Loyola Chicago,68,Murray St.,123.75,3,146.75
7137,2024-12-25,Charlotte,81,Col. of Charleston,84,Charlotte,131.125,-3,128.125
7138,2024-12-25,Hawaii,73,Oakland,70,Hawaii,118.01953125,3,141.01953125
7139,2024-12-25,Nebraska,78,Oregon St.,66,Nebraska,133.240234375,12,165.240234375
7140,2024-12-27,Baylor,107,Arlington Baptist,53,Baylor,,54,74.0
7141,2024-12-27,Duquesne,93,Cleary,45,Duquesne,,48,68.0
7142,2024-12-28,Morehead St.,94,Alice Lloyd,63,Morehead St.,,31,51.0
7143,2024-12-28,Georgetown,83,Coppin St.,53,Georgetown,91.0,30,141.0
7144,2024-12-28,Louisville,78,Eastern Ky.,76,Louisville,118.0,2,140.0
7145,2024-12-28,Maryland,81,UMES,66,Maryland,89.4453125,15,124.4453125
7146,2024-12-28,Charleston So.,95,Columbia Int'l,89,Charleston So.,,6,26.0
7147,2024-12-28,Saint Joseph's,76,Delaware St.,58,Saint Joseph's,109.25,18,147.25
7148,2024-12-28,Georgia St.,68,Mercer,71,Georgia St.,112.859375,-3,109.859375
7149,2024-12-28,DePaul,84,Loyola Maryland,65,DePaul,103.4453125,19,142.4453125
7150,2024-12-28,Memphis,87,Ole Miss,70,Memphis,146.625,17,183.625
7151,2024-12-28,Georgia Tech,92,Alabama A&M,49,Georgia Tech,87.8515625,43,150.8515625
7152,2024-12-28,Wofford,100,Ky. Christian,55,Wofford,,45,65.0
7153,2024-12-28,UNCW,99,Spartanburg Meth.,47,UNCW,,52,72.0
7154,2024-12-28,Syracuse,75,Bucknell,63,Syracuse,115.96875,12,147.96875
7155,2024-12-28,N.C. A&T,85,N.C. Central,72,N.C. A&T,110.6875,13,143.6875
7156,2024-12-28,Davidson,86,Eastern Mich.,64,Davidson,111.5556640625,22,153.5556640625
7157,2024-12-28,George Mason,64,Mount St. Mary's,56,George Mason,118.50390625,8,146.50390625
7158,2024-12-28,Eastern Ill.,99,Blackburn,55,Eastern Ill.,,44,64.0
7159,2024-12-28,South Fla.,106,Webber Int'l,49,South Fla.,,57,77.0
7160,2024-12-28,Colorado St.,68,New Mexico,76,Colorado St.,143.5,-8,135.5
7161,2024-12-28,Sam Houston,111,Dallas,65,Sam Houston,,46,66.0
7162,2024-12-28,Boston College,78,FDU,70,Boston College,104.3125,8,132.3125
7163,2024-12-28,Texas A&M,92,Abilene Christian,54,Texas A&M,107.1875,38,165.1875
7164,2024-12-28,Columbia,85,Fairfield,72,Columbia,106.109375,13,139.109375
7165,2024-12-28,Hampton,83,Howard,67,Hampton,112.25,16,148.25
7166,2024-12-28,UCLA,65,Gonzaga,62,UCLA,148.0,3,171.0
