,date,team,team_score,opponent,opponent_score,home_team,opponent_strength,diff,adjusted_diff
5902,2023-03-07,New Orleans,70,Northwestern St.,74,Northwestern St.,18.91015625,-4,14.91015625
5903,2023-03-07,UTRGV,70,Tarleton St.,74,Tarleton St.,20.46875,-4,16.46875
5904,2023-03-07,Marist,61,Manhattan,50,Manhattan,14.2265625,11,25.2265625
5905,2023-03-07,CSUN,47,CSU Bakersfield,51,CSU Bakersfield,11.7421875,-4,7.7421875
5906,2023-03-07,North Dakota St.,58,Oral Roberts,92,Oral Roberts,27.0,-34,-7.0
5907,2023-03-07,Gonzaga,77,Saint Mary's (CA),51,Saint Mary's (CA),35.294921875,26,61.294921875
5908,2023-03-07,Utah Tech,80,SFA,76,SFA,23.24609375,4,27.24609375
5909,2023-03-07,Weber St.,58,Montana St.,60,Montana St.,23.25,-2,21.25
5910,2023-03-07,Cal Poly,88,Long Beach St.,68,Long Beach St.,19.875,20,39.875
5911,2023-03-08,St. Bonaventure,54,Davidson,65,Davidson,22.318359375,-11,11.318359375
5912,2023-03-08,Wake Forest,77,Syracuse,74,Syracuse,24.25390625,3,27.25390625
5913,2023-03-08,Richmond,57,George Mason,62,George Mason,23.0,-5,18.0
5914,2023-03-08,Fresno St.,65,Colorado St.,67,Colorado St.,22.328125,-2,20.328125
5915,2023-03-08,Georgia Tech,81,Pittsburgh,89,Pittsburgh,28.46484375,-8,20.46484375
5916,2023-03-08,Butler,63,St. John's (NY),76,St. John's (NY),27.84375,-13,14.84375
5917,2023-03-08,Bethune-Cookman,72,Grambling,87,Grambling,19.609375,-15,4.609375
5918,2023-03-08,Colorado,74,Washington,68,Washington,22.97265625,6,28.97265625
5919,2023-03-08,Air Force,70,UNLV,78,UNLV,25.919921875,-8,17.919921875
5920,2023-03-08,Saint Joseph's,87,George Washington,76,George Washington,20.0,11,31.0
5921,2023-03-08,Northwestern St.,71,A&M-Corpus Christi,75,A&M-Corpus Christi,20.1484375,-4,16.1484375
5922,2023-03-08,DePaul,66,Seton Hall,65,Seton Hall,27.0859375,1,28.0859375
5923,2023-03-08,California,52,Washington St.,69,Washington St.,25.857421875,-17,8.857421875
5924,2023-03-08,South Carolina St.,55,Howard,91,Howard,15.482421875,-36,-20.517578125
5925,2023-03-08,UTEP,67,Western Ky.,73,Western Ky.,21.4375,-6,15.4375
5926,2023-03-08,Ohio St.,65,Wisconsin,57,Wisconsin,31.078125,8,39.078125
5927,2023-03-08,Wyoming,76,New Mexico,87,New Mexico,27.3427734375,-11,16.3427734375
5928,2023-03-08,Texas Tech,62,West Virginia,78,West Virginia,32.53125,-16,16.53125
5929,2023-03-08,Mount St. Mary's,54,Iona,74,Iona,28.75,-20,8.75
5930,2023-03-08,Ole Miss,67,South Carolina,61,South Carolina,17.171875,6,23.171875
5931,2023-03-08,Boston College,61,North Carolina,85,North Carolina,29.48828125,-24,5.48828125
5932,2023-03-08,La Salle,81,Duquesne,70,Duquesne,24.0,11,35.0
5933,2023-03-08,Lafayette,61,Colgate,79,Colgate,23.36328125,-18,5.36328125
5934,2023-03-08,Delaware St.,59,N.C. Central,89,N.C. Central,16.5615234375,-30,-13.4384765625
5935,2023-03-08,Georgetown,48,Villanova,80,Villanova,28.21875,-32,-3.78125
5936,2023-03-08,Minnesota,78,Nebraska,75,Nebraska,23.9375,3,26.9375
5937,2023-03-08,Stanford,73,Utah,62,Utah,27.71875,11,38.71875
5938,2023-03-08,LSU,72,Georgia,67,Georgia,19.96875,5,24.96875
5939,2023-03-08,Louisiana Tech,81,FIU,76,FIU,16.5068359375,5,21.5068359375
5940,2023-03-08,Virginia Tech,77,NC State,97,NC State,30.6875,-20,10.6875
5941,2023-03-08,UTSA,71,Rice,72,Rice,18.576171875,-1,17.576171875
5942,2023-03-08,Saint Peter's,70,Rider,62,Rider,17.78125,8,25.78125
5943,2023-03-08,Oklahoma,49,Oklahoma St.,57,Oklahoma St.,31.06640625,-8,23.06640625
5944,2023-03-08,Texas Southern,66,Alcorn,62,Alcorn,13.57421875,4,17.57421875
5945,2023-03-08,Oregon St.,57,Arizona St.,63,Arizona St.,28.521484375,-6,22.521484375
5946,2023-03-08,Northern Ariz.,78,Montana St.,85,Montana St.,23.25,-7,16.25
5947,2023-03-09,Miami (OH),75,Toledo,91,Toledo,27.8125,-16,11.8125
5948,2023-03-09,Davidson,53,VCU,71,VCU,29.46875,-18,11.46875
5949,2023-03-09,Wake Forest,72,Miami (FL),74,Miami (FL),32.21875,-2,30.21875
5950,2023-03-09,Rutgers,62,Michigan,50,Michigan,29.705078125,12,41.705078125
5951,2023-03-09,Marquette,72,St. John's (NY),70,St. John's (NY),27.84375,2,29.84375
5952,2023-03-09,Iowa St.,78,Baylor,72,Baylor,36.0400390625,6,42.0400390625
5953,2023-03-09,East Carolina,73,South Fla.,58,South Fla.,19.96875,15,34.96875
5954,2023-03-09,Mississippi St.,69,Florida,68,Florida,28.2802734375,1,29.2802734375
5955,2023-03-09,Ohio,90,Ball St.,70,Ball St.,23.0,20,43.0
5956,2023-03-09,George Mason,54,Saint Louis,82,Saint Louis,28.0,-28,0.0
5957,2023-03-09,Pittsburgh,69,Duke,96,Duke,33.1015625,-27,6.1015625
5958,2023-03-09,Providence,66,UConn,73,UConn,38.98046875,-7,31.98046875
5959,2023-03-09,Ohio St.,73,Iowa,69,Iowa,33.26171875,4,37.26171875
5960,2023-03-09,Prairie View,60,Jackson St.,62,Jackson St.,11.859375,-2,9.859375
5961,2023-03-09,Colorado,69,UCLA,80,UCLA,38.0,-11,27.0
5962,2023-03-09,CSU Bakersfield,51,UC Irvine,75,UC Irvine,23.16796875,-24,-0.83203125
5963,2023-03-09,West Virginia,61,Kansas,78,Kansas,35.0,-17,18.0
5964,2023-03-09,Colorado St.,61,San Diego St.,64,San Diego St.,33.919921875,-3,30.919921875
5965,2023-03-09,California Baptist,51,Sam Houston,64,Sam Houston,27.9453125,-13,14.9453125
5966,2023-03-09,Ole Miss,55,Tennessee,70,Tennessee,38.625,-15,23.625
5967,2023-03-09,SMU,70,UCF,76,UCF,28.56640625,-6,22.56640625
5968,2023-03-09,NIU,57,Kent St.,76,Kent St.,28.37109375,-19,9.37109375
5969,2023-03-09,Grand Canyon,84,Seattle U,79,Seattle U,20.728515625,5,25.728515625
5970,2023-03-09,Saint Joseph's,54,Dayton,60,Dayton,28.125,-6,22.125
5971,2023-03-09,San Jose St.,81,Nevada,77,Nevada,27.97265625,4,31.97265625
5972,2023-03-09,Hawaii,60,Cal St. Fullerton,62,Cal St. Fullerton,20.0908203125,-2,18.0908203125
5973,2023-03-09,Washington St.,70,Oregon,75,Oregon,29.26171875,-5,24.26171875
5974,2023-03-09,Morgan St.,64,UMES,80,UMES,13.16015625,-16,-2.83984375
5975,2023-03-09,Penn St.,79,Illinois,76,Illinois,34.26171875,3,37.26171875
5976,2023-03-09,Buffalo,77,Akron,101,Akron,25.0625,-24,1.0625
5977,2023-03-09,Western Ky.,51,Fla. Atlantic,75,Fla. Atlantic,32.6142578125,-24,8.6142578125
5978,2023-03-09,North Carolina,59,Virginia,68,Virginia,30.6328125,-9,21.6328125
5979,2023-03-09,Charlotte,65,Middle Tenn.,66,Middle Tenn.,24.4375,-1,23.4375
5980,2023-03-09,Arkansas,76,Auburn,73,Auburn,32.828125,3,35.828125
5981,2023-03-09,Marist,75,Quinnipiac,59,Quinnipiac,18.84375,16,34.84375
5982,2023-03-09,Oklahoma St.,47,Texas,61,Texas,37.9375,-14,23.9375
5983,2023-03-09,DePaul,84,Xavier,89,Xavier,32.71484375,-5,27.71484375
5984,2023-03-09,Tulsa,63,Wichita St.,81,Wichita St.,24.685546875,-18,6.685546875
5985,2023-03-09,La Salle,61,Fordham,69,Fordham,21.3828125,-8,13.3828125
5986,2023-03-09,Coppin St.,56,Norfolk St.,73,Norfolk St.,18.203125,-17,1.203125
5987,2023-03-09,Boise St.,87,UNLV,76,UNLV,25.919921875,11,36.919921875
5988,2023-03-09,Minnesota,54,Maryland,70,Maryland,33.25,-16,17.25
5989,2023-03-09,Stanford,84,Arizona,95,Arizona,38.1171875,-11,27.1171875
5990,2023-03-09,Cal Poly,54,UC Santa Barbara,64,UC Santa Barbara,24.896484375,-10,14.896484375
5991,2023-03-09,LSU,68,Vanderbilt,77,Vanderbilt,27.0,-9,18.0
5992,2023-03-09,Louisiana Tech,46,North Texas,74,North Texas,30.7783203125,-28,2.7783203125
5993,2023-03-09,Tarleton St.,58,Utah Valley,72,Utah Valley,27.57421875,-14,13.57421875
5994,2023-03-09,NC State,54,Clemson,80,Clemson,26.0,-26,0.0
5995,2023-03-09,Rice,60,UAB,87,UAB,31.4794921875,-27,4.4794921875
5996,2023-03-09,Niagara,71,Siena,65,Siena,17.44921875,6,23.44921875
5997,2023-03-09,TCU,80,Kansas St.,67,Kansas St.,33.9375,13,46.9375
5998,2023-03-09,Villanova,74,Creighton,87,Creighton,36.0,-13,23.0
5999,2023-03-09,Alabama A&M,77,Southern U.,63,Southern U.,16.4375,14,30.4375
6000,2023-03-09,Utah Tech,75,Southern Utah,76,Southern Utah,22.42578125,-1,21.42578125
6001,2023-03-09,New Mexico,76,Utah St.,91,Utah St.,33.5517578125,-15,18.5517578125
6002,2023-03-09,UC Davis,52,UC Riverside,68,UC Riverside,22.4375,-16,6.4375
6003,2023-03-09,Arizona St.,77,Southern California,72,Southern California,29.6015625,5,34.6015625
6004,2023-03-10,Rutgers,65,Purdue,70,Purdue,35.21875,-5,30.21875
6005,2023-03-10,Middle Tenn.,65,Fla. Atlantic,68,Fla. Atlantic,32.6142578125,-3,29.6142578125
6006,2023-03-10,Mississippi St.,49,Alabama,72,Alabama,39.26171875,-23,16.26171875
6007,2023-03-10,East Carolina,46,Houston,60,Houston,41.0,-14,27.0
6008,2023-03-10,Ohio St.,68,Michigan St.,58,Michigan St.,32.25,10,42.25
6009,2023-03-10,UAB,76,North Texas,69,North Texas,30.7783203125,7,37.7783203125
6010,2023-03-10,Temple,54,Cincinnati,84,Cincinnati,32.234375,-30,2.234375
6011,2023-03-10,Texas Southern,74,Alabama A&M,61,Alabama A&M,10.7578125,13,23.7578125
6012,2023-03-10,Tennessee,71,Missouri,79,Missouri,30.0,-8,22.0
6013,2023-03-10,Ohio,75,Toledo,82,Toledo,27.8125,-7,20.8125
6014,2023-03-10,UMES,55,Howard,74,Howard,15.482421875,-19,-3.517578125
6015,2023-03-10,Niagara,59,Iona,71,Iona,28.75,-12,16.75
6016,2023-03-10,Penn St.,67,Northwestern,65,Northwestern,33.453125,2,35.453125
6017,2023-03-10,UConn,68,Marquette,70,Marquette,32.390625,-2,30.390625
6018,2023-03-10,Duke,85,Miami (FL),78,Miami (FL),32.21875,7,39.21875
6019,2023-03-10,Iowa St.,58,Kansas,71,Kansas,35.0,-13,22.0
6020,2023-03-10,Arkansas,61,Texas A&M,67,Texas A&M,32.853515625,-6,26.853515625
6021,2023-03-10,UCF,76,Memphis,81,Memphis,31.234375,-5,26.234375
6022,2023-03-10,Akron,73,Kent St.,79,Kent St.,28.37109375,-6,22.37109375
6023,2023-03-10,Norfolk St.,72,N.C. Central,65,N.C. Central,16.5615234375,7,23.5615234375
6024,2023-03-10,Marist,69,Saint Peter's,57,Saint Peter's,10.8125,12,22.8125
6025,2023-03-10,Grand Canyon,78,Sam Houston,75,Sam Houston,27.9453125,3,30.9453125
6026,2023-03-10,Oregon,56,UCLA,75,UCLA,38.0,-19,19.0
6027,2023-03-10,Cal St. Fullerton,83,UC Irvine,80,UC Irvine,23.16796875,3,26.16796875
6028,2023-03-10,Maryland,60,Indiana,70,Indiana,35.125,-10,25.125
6029,2023-03-10,Wichita St.,76,Tulane,82,Tulane,24.103515625,-6,18.103515625
6030,2023-03-10,Creighton,60,Xavier,82,Xavier,32.71484375,-22,10.71484375
6031,2023-03-10,Vanderbilt,80,Kentucky,73,Kentucky,31.37890625,7,38.37890625
6032,2023-03-10,Jackson St.,69,Grambling,78,Grambling,19.609375,-9,10.609375
6033,2023-03-10,San Jose St.,49,San Diego St.,64,San Diego St.,33.919921875,-15,18.919921875
6034,2023-03-10,Clemson,56,Virginia,76,Virginia,30.6328125,-20,10.6328125
6035,2023-03-10,TCU,60,Texas,66,Texas,37.9375,-6,31.9375
6036,2023-03-10,Southern Utah,89,Utah Valley,88,Utah Valley,27.57421875,1,28.57421875
6037,2023-03-10,UC Riverside,87,UC Santa Barbara,92,UC Santa Barbara,24.896484375,-5,19.896484375
6038,2023-03-10,Arizona St.,59,Arizona,78,Arizona,38.1171875,-19,19.1171875
6039,2023-03-11,Cornell,60,Yale,80,Yale,28.5,-20,8.5
6040,2023-03-11,UMass Lowell,59,Vermont,72,Vermont,25.87109375,-13,12.87109375
6041,2023-03-11,Ohio St.,66,Purdue,80,Purdue,35.21875,-14,21.21875
6042,2023-03-11,Missouri,61,Alabama,72,Alabama,39.26171875,-11,28.26171875
6043,2023-03-11,Norfolk St.,64,Howard,65,Howard,15.482421875,-1,14.482421875
6044,2023-03-11,Saint Louis,78,VCU,90,VCU,29.46875,-12,17.46875
6045,2023-03-11,Penn,70,Princeton,77,Princeton,26.5859375,-7,19.5859375
6046,2023-03-11,Cincinnati,48,Houston,69,Houston,41.0,-21,20.0
6047,2023-03-11,Fordham,68,Dayton,78,Dayton,28.125,-10,18.125
6048,2023-03-11,Penn St.,77,Indiana,73,Indiana,35.125,4,39.125
6049,2023-03-11,Vanderbilt,75,Texas A&M,87,Texas A&M,32.853515625,-12,20.853515625
6050,2023-03-11,Tulane,54,Memphis,94,Memphis,31.234375,-40,-8.765625
6051,2023-03-11,Texas Southern,61,Grambling,58,Grambling,19.609375,3,22.609375
6052,2023-03-11,Texas,76,Kansas,56,Kansas,35.0,20,55.0
6053,2023-03-11,Utah St.,57,San Diego St.,62,San Diego St.,33.919921875,-5,28.919921875
6054,2023-03-11,Xavier,51,Marquette,65,Marquette,32.390625,-14,18.390625
6055,2023-03-11,Kent St.,93,Toledo,78,Toledo,27.8125,15,42.8125
6056,2023-03-11,Marist,55,Iona,76,Iona,28.75,-21,7.75
6057,2023-03-11,UAB,56,Fla. Atlantic,78,Fla. Atlantic,32.6142578125,-22,10.6142578125
6058,2023-03-11,Duke,59,Virginia,49,Virginia,30.6328125,10,40.6328125
6059,2023-03-11,Cal St. Fullerton,62,UC Santa Barbara,72,UC Santa Barbara,24.896484375,-10,14.896484375
6060,2023-03-11,Arizona,61,UCLA,59,UCLA,38.0,2,40.0
6061,2023-03-11,Grand Canyon,84,Southern Utah,66,Southern Utah,22.42578125,18,40.42578125
6062,2023-03-11,Utah St.,72,Boise St.,62,Boise St.,28.7255859375,10,38.7255859375
6063,2023-03-12,Yale,65,Princeton,74,Princeton,26.5859375,-9,17.5859375
6064,2023-03-12,Dayton,56,VCU,68,VCU,29.46875,-12,17.46875
6065,2023-03-12,Texas A&M,63,Alabama,82,Alabama,39.26171875,-19,20.26171875
6066,2023-03-12,Memphis,75,Houston,65,Houston,41.0,10,51.0
6067,2023-03-12,Penn St.,65,Purdue,67,Purdue,35.21875,-2,33.21875
6068,2023-03-14,Pittsburgh,60,Mississippi St.,59,Mississippi St.,29.9375,1,30.9375
6069,2023-03-14,Southeast Mo. St.,71,A&M-Corpus Christi,75,A&M-Corpus Christi,20.1484375,-4,16.1484375
6070,2023-03-14,Hofstra,88,Rutgers,86,Rutgers,33.1015625,2,35.1015625
6071,2023-03-14,Toledo,80,Michigan,90,Michigan,29.705078125,-10,19.705078125
6072,2023-03-14,Southern Miss.,60,UAB,88,UAB,31.4794921875,-28,3.4794921875
6073,2023-03-14,Villanova,57,Liberty,62,Liberty,29.8984375,-5,24.8984375
6074,2023-03-14,Yale,62,Vanderbilt,71,Vanderbilt,27.0,-9,18.0
6075,2023-03-14,Bradley,62,Wisconsin,81,Wisconsin,31.078125,-19,12.078125
6076,2023-03-14,Eastern Wash.,81,Washington St.,74,Washington St.,25.857421875,7,32.857421875
6077,2023-03-14,Seton Hall,64,Colorado,65,Colorado,26.4140625,-1,25.4140625
6078,2023-03-15,Nevada,73,Arizona St.,98,Arizona St.,28.521484375,-25,3.521484375
6079,2023-03-15,FDU,84,Texas Southern,61,Texas Southern,11.796875,23,34.796875
6080,2023-03-15,Oklahoma St.,69,Youngstown St.,64,Youngstown St.,22.375,5,27.375
6081,2023-03-15,UCF,67,Florida,49,Florida,28.2802734375,18,46.2802734375
6082,2023-03-15,Morehead St.,68,Clemson,64,Clemson,26.0,4,30.0
6083,2023-03-15,Alcorn,53,North Texas,69,North Texas,30.7783203125,-16,14.7783203125
6084,2023-03-15,Sam Houston,58,Santa Clara,56,Santa Clara,26.490234375,2,28.490234375
6085,2023-03-15,Virginia Tech,72,Cincinnati,81,Cincinnati,32.234375,-9,23.234375
6086,2023-03-15,Utah Valley,83,New Mexico,69,New Mexico,27.3427734375,14,41.3427734375
6087,2023-03-15,UC Irvine,58,Oregon,84,Oregon,29.26171875,-26,3.26171875
6088,2023-03-16,Howard,68,Kansas,96,Kansas,35.0,-28,7.0
6089,2023-03-16,A&M-Corpus Christi,75,Alabama,96,Alabama,39.26171875,-21,18.26171875
6090,2023-03-16,Northern Ky.,52,Houston,63,Houston,41.0,-11,30.0
6091,2023-03-16,Princeton,59,Arizona,55,Arizona,38.1171875,4,42.1171875
6092,2023-03-16,Colgate,61,Texas,81,Texas,37.9375,-20,17.9375
6093,2023-03-16,UNC Asheville,53,UCLA,86,UCLA,38.0,-33,5.0
6094,2023-03-16,Furman,68,Virginia,67,Virginia,30.6328125,1,31.6328125
6095,2023-03-16,Louisiana,55,Tennessee,58,Tennessee,38.625,-3,35.625
6096,2023-03-16,Col. of Charleston,57,San Diego St.,63,San Diego St.,33.919921875,-6,27.919921875
6097,2023-03-16,Oral Roberts,51,Duke,74,Duke,33.1015625,-23,10.1015625
6098,2023-03-16,Utah St.,65,Missouri,76,Missouri,30.0,-11,19.0
6099,2023-03-16,Boise St.,67,Northwestern,75,Northwestern,33.453125,-8,25.453125
6100,2023-03-16,Penn St.,76,Texas A&M,59,Texas A&M,32.853515625,17,49.853515625
6101,2023-03-16,West Virginia,65,Maryland,67,Maryland,33.25,-2,31.25
6102,2023-03-16,Illinois,63,Arkansas,73,Arkansas,35.1015625,-10,25.1015625
6103,2023-03-16,Auburn,83,Iowa,75,Iowa,33.26171875,8,41.26171875
6104,2023-03-17,FDU,63,Purdue,58,Purdue,35.21875,5,40.21875
6105,2023-03-17,Vermont,61,Marquette,78,Marquette,32.390625,-17,15.390625
6106,2023-03-17,Kennesaw St.,67,Xavier,72,Xavier,32.71484375,-5,27.71484375
6107,2023-03-17,UC Santa Barbara,56,Baylor,74,Baylor,36.0400390625,-18,18.0400390625
6108,2023-03-17,Grand Canyon,70,Gonzaga,82,Gonzaga,34.1640625,-12,22.1640625
6109,2023-03-17,Montana St.,65,Kansas St.,77,Kansas St.,33.9375,-12,21.9375
6110,2023-03-17,Iona,63,UConn,87,UConn,38.98046875,-24,14.98046875
6111,2023-03-17,Kent St.,60,Indiana,71,Indiana,35.125,-11,24.125
6112,2023-03-17,VCU,51,Saint Mary's (CA),63,Saint Mary's (CA),35.294921875,-12,23.294921875
6113,2023-03-17,Drake,56,Miami (FL),63,Miami (FL),32.21875,-7,25.21875
6114,2023-03-17,Pittsburgh,59,Iowa St.,41,Iowa St.,32.0,18,50.0
6115,2023-03-17,NC State,63,Creighton,72,Creighton,36.0,-9,27.0
6116,2023-03-17,Providence,53,Kentucky,61,Kentucky,31.37890625,-8,23.37890625
6117,2023-03-17,Arizona St.,70,TCU,72,TCU,33.25,-2,31.25
6118,2023-03-17,Southern California,62,Michigan St.,72,Michigan St.,32.25,-10,22.25
6119,2023-03-17,Fla. Atlantic,66,Memphis,65,Memphis,31.234375,1,32.234375
6120,2023-03-18,Arkansas,72,Kansas,71,Kansas,35.0,1,36.0
6121,2023-03-18,Auburn,64,Houston,81,Houston,41.0,-17,24.0
6122,2023-03-18,Maryland,51,Alabama,73,Alabama,39.26171875,-22,17.26171875
6123,2023-03-18,Penn St.,66,Texas,71,Texas,37.9375,-5,32.9375
6124,2023-03-18,Northwestern,63,UCLA,68,UCLA,38.0,-5,33.0
6125,2023-03-18,Duke,52,Tennessee,65,Tennessee,38.625,-13,25.625
6126,2023-03-18,Furman,52,San Diego St.,75,San Diego St.,33.919921875,-23,10.919921875
6127,2023-03-18,Princeton,78,Missouri,63,Missouri,30.0,15,45.0
6128,2023-03-18,Indiana St.,67,USC Upstate,62,USC Upstate,15.306640625,5,20.306640625
6129,2023-03-18,Michigan,65,Vanderbilt,66,Vanderbilt,27.0,-1,26.0
6130,2023-03-18,Southern Utah,72,North Ala.,50,North Ala.,13.96875,22,35.96875
6131,2023-03-18,Cincinnati,79,Hofstra,65,Hofstra,26.90625,14,40.90625
6132,2023-03-18,San Jose St.,77,Southern Ind.,52,Southern Ind.,11.6640625,25,36.6640625
6133,2023-03-18,Charlotte,65,Western Caro.,56,Western Caro.,15.609375,9,24.609375
6134,2023-03-19,Michigan St.,69,Marquette,60,Marquette,32.390625,9,41.390625
6135,2023-03-19,Pittsburgh,73,Xavier,84,Xavier,32.71484375,-11,21.71484375
6136,2023-03-19,Kentucky,69,Kansas St.,75,Kansas St.,33.9375,-6,27.9375
6137,2023-03-19,Creighton,85,Baylor,76,Baylor,36.0400390625,9,45.0400390625
6138,2023-03-19,TCU,81,Gonzaga,84,Gonzaga,34.1640625,-3,31.1640625
6139,2023-03-19,Saint Mary's (CA),55,UConn,70,UConn,38.98046875,-15,23.98046875
6140,2023-03-19,Miami (FL),85,Indiana,69,Indiana,35.125,16,51.125
6141,2023-03-19,FDU,70,Fla. Atlantic,78,Fla. Atlantic,32.6142578125,-8,24.6142578125
6142,2023-03-19,Cleveland St.,75,Eastern Ky.,91,Eastern Ky.,21.0,-16,5.0
6143,2023-03-19,Liberty,71,Wisconsin,75,Wisconsin,31.078125,-4,27.078125
6144,2023-03-19,Duquesne,78,Rice,84,Rice,18.576171875,-6,12.576171875
6145,2023-03-19,Eastern Wash.,60,Oklahoma St.,71,Oklahoma St.,31.06640625,-11,20.06640625
6146,2023-03-19,Morehead St.,59,UAB,77,UAB,31.4794921875,-18,13.4794921875
6147,2023-03-19,Tarleton St.,70,Radford,72,Radford,20.4296875,-2,18.4296875
6148,2023-03-19,Sam Houston,55,North Texas,75,North Texas,30.7783203125,-20,10.7783203125
6149,2023-03-19,Stetson,83,Milwaukee,87,Milwaukee,18.125,-4,14.125
6150,2023-03-19,UCF,54,Oregon,68,Oregon,29.26171875,-14,15.26171875
6151,2023-03-19,Utah Valley,81,Colorado,69,Colorado,26.4140625,12,38.4140625
6152,2023-03-20,Indiana St.,88,Eastern Ky.,89,Eastern Ky.,21.0,-1,20.0
6153,2023-03-20,Southern Utah,81,Rice,79,Rice,18.576171875,2,20.576171875
6154,2023-03-20,San Jose St.,57,Radford,67,Radford,20.4296875,-10,10.4296875
6155,2023-03-20,Charlotte,76,Milwaukee,65,Milwaukee,18.125,11,29.125
6156,2023-03-21,Southern Utah,106,Eastern Ky.,108,Eastern Ky.,21.0,-2,19.0
6157,2023-03-21,North Texas,65,Oklahoma St.,59,Oklahoma St.,31.06640625,6,37.06640625
6158,2023-03-21,Charlotte,63,Radford,56,Radford,20.4296875,7,27.4296875
6159,2023-03-21,Wisconsin,61,Oregon,58,Oregon,29.26171875,3,32.26171875
6160,2023-03-22,Charlotte,71,Eastern Ky.,68,Eastern Ky.,21.0,3,24.0
6161,2023-03-22,UAB,67,Vanderbilt,59,Vanderbilt,27.0,8,35.0
6162,2023-03-22,Cincinnati,68,Utah Valley,74,Utah Valley,27.57421875,-6,21.57421875
6163,2023-03-23,Gonzaga,79,UCLA,76,UCLA,38.0,3,41.0
6164,2023-03-23,Michigan St.,93,Kansas St.,98,Kansas St.,33.9375,-5,28.9375
6165,2023-03-23,Arkansas,65,UConn,88,UConn,38.98046875,-23,15.98046875
6166,2023-03-23,Fla. Atlantic,62,Tennessee,55,Tennessee,38.625,7,45.625
6167,2023-03-24,San Diego St.,71,Alabama,64,Alabama,39.26171875,7,46.26171875
6168,2023-03-24,Miami (FL),89,Houston,75,Houston,41.0,14,55.0
6169,2023-03-24,Xavier,71,Texas,83,Texas,37.9375,-12,25.9375
6170,2023-03-24,Princeton,75,Creighton,86,Creighton,36.0,-11,25.0
6171,2023-03-25,Fla. Atlantic,79,Kansas St.,76,Kansas St.,33.9375,3,36.9375
6172,2023-03-25,UConn,82,Gonzaga,54,Gonzaga,34.1640625,28,62.1640625
6173,2023-03-26,Miami (FL),88,Texas,81,Texas,37.9375,7,44.9375
6174,2023-03-26,Creighton,56,San Diego St.,57,San Diego St.,33.919921875,-1,32.919921875
6175,2023-03-28,Wisconsin,54,North Texas,56,North Texas,30.7783203125,-2,28.7783203125
6176,2023-03-28,Utah Valley,86,UAB,88,UAB,31.4794921875,-2,29.4794921875
6177,2023-03-30,UAB,61,North Texas,68,North Texas,30.7783203125,-7,23.7783203125
6178,2022-11-07,Prairie View,94,Kansas Christian,79,Prairie View,,15,
6179,2022-11-07,Middle Tenn.,79,Brescia,52,Middle Tenn.,,27,
6180,2022-11-07,Baylor,117,Mississippi Val.,53,Baylor,4.5078125,64,68.5078125
6181,2022-11-07,Stanford,88,Pacific,78,Stanford,17.21875,10,27.21875
6182,2022-11-07,James Madison,123,Valley Forge,38,James Madison,,85,
6183,2022-11-07,Morehouse,63,Harvard,68,Morehouse,20.0703125,-5,15.0703125
6184,2022-11-07,UNC Greensboro,93,JWU (Charlotte),60,UNC Greensboro,,33,
6185,2022-11-07,Oakland,92,Defiance,27,Oakland,,65,
6186,2022-11-07,Milwaukee,102,MSOE,46,Milwaukee,,56,
6187,2022-11-07,UMass Lowell,108,Fisher,43,UMass Lowell,,65,
6188,2022-11-07,Charlotte,82,Coppin St.,59,Charlotte,9.03515625,23,32.03515625
6189,2022-11-07,App State,142,Warren Wilson,74,App State,,68,
6190,2022-11-07,Kentucky,95,Howard,63,Kentucky,15.482421875,32,47.482421875
6191,2022-11-07,Villanova,81,La Salle,68,Villanova,16.75,13,29.75
6192,2022-11-07,Michigan,75,Purdue Fort Wayne,56,Michigan,16.6875,19,35.6875
6193,2022-11-07,Butler,89,New Orleans,53,Butler,5.9072265625,36,41.9072265625
6194,2022-11-07,St. John's (NY),97,Merrimack,72,St. John's (NY),10.1484375,25,35.1484375
6195,2022-11-07,ETSU,88,Emory & Henry,66,ETSU,,22,
6196,2022-11-07,Furman,91,North Greenville,55,Furman,,36,
6197,2022-11-07,Presbyterian,76,CarolinaU,42,Presbyterian,,34,
6198,2022-11-07,Michigan St.,73,Northern Ariz.,55,Michigan St.,18.0,18,36.0
6199,2022-11-07,Indiana St.,80,Green Bay,53,Indiana St.,1.0,27,28.0
6200,2022-11-07,Bucknell,113,Lebanon Valley,52,Bucknell,,61,
6201,2022-11-07,Toledo,85,Valparaiso,70,Toledo,15.0,15,30.0
6202,2022-11-07,Elon,80,Erskine,55,Elon,,25,
6203,2022-11-07,Iona,78,Penn,50,Iona,22.84375,28,50.84375
6204,2022-11-07,Vermont,80,Brown,65,Vermont,17.203125,15,32.203125
6205,2022-11-07,Davidson,87,Guilford,64,Davidson,,23,
6206,2022-11-07,Rhode Island,62,Quinnipiac,67,Rhode Island,18.84375,-5,13.84375
6207,2022-11-07,Troy,87,Montevallo,67,Troy,,20,
6208,2022-11-07,Tennessee,75,Tennessee Tech,43,Tennessee,12.2265625,32,44.2265625
6209,2022-11-07,Akron,81,South Dakota St.,80,Akron,20.0,1,21.0
6210,2022-11-07,Old Dominion,84,UMES,65,Old Dominion,13.16015625,19,32.16015625
6211,2022-11-07,Dayton,73,Lindenwood,46,Dayton,4.703125,27,31.703125
